car_id,make,model,year,mileage,fuel_type,transmission,engine_power,body_type,price
715416106,Peugeot,508,2020,125961,Benzín,A,133,C,489000
260415755,Skoda,Fabia,2019,104158,Benzín,M,81,C,280000
151415845,Skoda,Superb,2019,75313,Diesel,M,110,C,480000
567416498,Chevrolet,Orlando,2013,168945,Benzín,M,103,MPV,145000
758313765,Renault,Scenic,2012,241866,Diesel,M,70,MPV,75000
788416545,Kia,Stonic,2023,14880,Benzín,M,62,SUV,340000
788416546,Hyundai,Ix35,2014,113008,Diesel,M,100,SUV,240000
788416551,Honda,Cr V,2008,172970,Diesel,M,103,SUV,165000
168416558,Citroen,Berlingo,2014,317854,Diesel,M,84,MPV,90000
208416562,Nissan,Qashqai,2014,137453,Benzín,M,85,SUV,200000
268416569,Skoda,Kodiaq,2019,60769,Diesel,A,140,SUV,700000
927416534,Renault,Modus,2008,191184,Benzín,M,55,MPV,36000
288416570,Peugeot,308,2013,127484,Benzín,M,88,C,125000
957416537,Skoda,Kodiaq,2019,107865,Diesel,A,140,SUV,649000
418416583,Kia,Ceed,2019,63942,Benzín,M,103,C,319000
438416585,Renault,Thalia,2010,144733,Benzín,M,55,S,66000
443416586,Hyundai,Ix20,2016,114023,Benzín,A,91,H,149000
468416588,Skoda,Fabia,2004,218100,Benzín,M,47,H,43000
788416550,Skoda,Roomster,2011,221935,Benzín,M,77,MPV,80000
368416578,Renault,Koleos,2014,212789,Diesel,A,127,SUV,170000
458416587,Hyundai,I20,2017,65872,Benzín,M,55,H,199000
478416589,Ford,Fiesta,2003,144542,Benzín,M,51,H,40000
428416584,Bmw,Rada 5,2018,122174,Benzín,A,185,C,630000
506306543,Ford,Focus,2016,111899,Benzín,M,110,C,209000
548416596,Fiat,Ducato,2008,171072,Diesel,M,88,,190000
568416598,Volkswagen,Polo,2010,222129,Diesel,M,55,H,90000
598416601,Renault,Megane,2005,134025,Diesel,M,88,C,68000
628416603,Volkswagen,Touran,2016,148688,Diesel,M,110,MPV,400000
398416580,Seat,Leon,2017,50228,Benzín,M,63,H,207000
678416610,Ford,Galaxy,2009,177585,Diesel,M,129,MPV,180000
708416612,Citroen,Ds4,2022,22790,Benzín,A,96,C,650000
888416631,Skoda,Octavia,2006,245167,Benzín,M,75,C,55000
728416614,Ford,Focus,2019,85878,Diesel,M,88,C,330000
898416630,Skoda,Karoq,2020,98043,Benzín,M,110,SUV,520000
785320181,Ford,Fiesta,2008,191723,Benzín,M,55,H,45000
938416634,Volkswagen,Sharan,2008,233934,Diesel,M,103,MPV,105000
789416643,Skoda,Fabia,2003,124167,Benzín,M,47,S,46000
748416615,Ford,S Max,2017,197994,Diesel,A,132,MPV,350000
109416652,Skoda,Octavia,2007,311365,Diesel,M,125,C,99000
826415410,Skoda,Karoq,2020,223020,Diesel,A,85,SUV,338000
279415656,Skoda,Octavia,2018,207230,Diesel,A,135,S,350000
789416650,Volkswagen,Passat,2012,206266,Diesel,M,103,C,200000
229416665,Renault,Grand Scenic,2011,176180,Diesel,M,81,MPV,89000
129416654,Peugeot,208,2014,41082,Diesel,M,50,H,160000
189416661,Ford,Focus,2011,174406,Diesel,M,85,C,105000
259416668,Hyundai,I30,2023,16050,Benzín,M,81,H,345000
269416669,Citroen,C4 Picasso,2010,188806,Benzín,M,88,MPV,99000
595324135,Skoda,Fabia,2011,191308,Benzín,M,63,H,70000
878416629,Volkswagen,Golf,2009,171933,Benzín,M,59,H,105000
289416671,Ford,Focus,2005,157294,Benzín,M,85,C,45000
219416664,Peugeot,308,2014,97123,Benzín,M,92,H,160000
369416679,Citroen,C4 Picasso,2015,198309,Diesel,M,85,MPV,180000
339416676,Peugeot,2008,2016,218495,Diesel,M,73,SUV,140000
389416681,Ford,Focus,2007,123154,Benzín,M,85,H,70000
399416682,Ford,C Max,2009,222500,Benzín,M,92,MPV,75000
349416678,Jeep,Renegade,2016,106603,Diesel,M,88,SUV,300000
409416683,Renault,Modus,2006,99166,Benzín,M,55,H,55000
469416689,Volkswagen,Caddy,2009,223223,Diesel,A,77,MPV,205000
509416694,Hyundai,I30,2016,144605,Diesel,M,88,C,160000
519416695,Ford,C Max,2009,240578,Benzín,M,92,C,69000
625323138,Hyundai,I40,2015,244468,Diesel,M,100,C,145000
718323749,Peugeot,2008,2020,70309,Benzín,M,74,SUV,360000
111323987,Chevrolet,Captiva,2013,188585,Diesel,M,135,SUV,200000
725400000,Peugeot,308,2016,161150,Diesel,A,133,C,255000
390320915,Skoda,Octavia,2017,187769,Diesel,M,85,S,230000
809322854,Renault,Koleos,2019,104547,Diesel,A,130,SUV,500000
889322864,Opel,Astra,2019,97972,Diesel,M,100,C,280000
557416497,Skoda,Octavia,2010,236283,Diesel,M,77,S,110000
459416688,Ford,Focus,2005,181715,Benzín,M,59,H,45000
854324361,Renault,Trafic,2019,110225,Diesel,M,88,V,350900
435324419,Renault,Trafic,2019,90365,Diesel,M,88,V,340000
219415650,Ford,Mondeo,2019,145576,Diesel,A,140,C,420000
779416721,Citroen,Ds4,2014,128422,Diesel,A,120,H,230000
809416725,Peugeot,308,2007,143954,Benzín,M,88,H,90000
819416724,Mazda,6,2005,114645,Benzín,M,104,S,68000
786314487,Skoda,Octavia,2011,140733,Benzín,M,147,C,210000
787415432,Volkswagen,Passat,2011,129958,Benzín,A,155,C,270000
509415679,Audi,Q7,2007,122464,Benzín,A,257,SUV,330000
851415918,Hyundai,I30,2020,79851,Benzín,M,81,H,330000
854416223,Skoda,Octavia,2011,169694,Diesel,M,77,S,135000
869416730,Lancia,Delta,2010,102501,Benzín,A,147,H,150000
485324124,Skoda,Superb,2016,87080,Diesel,A,110,C,390700
925416127,Hyundai,Tucson,2017,180439,Diesel,M,85,SUV,300000
237416465,Skoda,Fabia,2021,74692,Benzín,M,70,H,330000
297416471,Kia,Sportage,2019,64208,Benzín,M,130,SUV,420000
907416532,Skoda,Fabia,2021,152958,Benzín,M,70,C,240000
986415426,Citroen,Jumpy,2011,173303,Diesel,M,88,B,240000
437415471,Skoda,Fabia,2007,150803,Benzín,M,63,H,98000
507415478,Skoda,Superb,2011,172731,Diesel,A,103,C,230000
619415690,Volkswagen,Tiguan,2017,30493,Benzín,A,162,SUV,610000
987416540,Opel,Astra,2015,152008,Benzín,M,103,C,140000
780416746,Skoda,Fabia,2018,58184,Benzín,M,70,C,270000
780416748,Hyundai,Accent,2009,150530,Benzín,M,71,S,50000
780416751,Opel,Meriva,2017,66985,Benzín,M,74,S,180000
100416755,Volkswagen,Passat Cc,2013,229665,Diesel,A,103,S,240000
110416756,Kia,Sportage,2014,203026,Diesel,M,85,SUV,180000
785294395,Ford,Galaxy,2014,150774,Diesel,A,120,MPV,250000
715322147,Opel,Insignia,2021,123499,Diesel,A,128,C,450000
848323760,Citroen,C4 Picasso,2008,240222,Diesel,M,80,MPV,60000
140416759,Skoda,Octavia,2010,375740,Diesel,M,77,S,70000
760309971,Nissan,Juke,2015,108275,Benzín,M,85,SUV,160000
220416767,Skoda,Fabia,2010,245178,Diesel,M,66,C,85000
230416768,Ford,Transit Custom,2017,186455,Diesel,M,96,V,290000
270416772,Volkswagen,Touareg,2010,219387,Diesel,A,176,SUV,230000
280416774,Ford,Fiesta,2007,111086,Benzín,M,51,H,40000
931415926,Skoda,Octavia,2020,88450,Diesel,M,85,C,350000
961415929,Skoda,Fabia,2021,71002,Benzín,M,70,C,280000
785415937,Peugeot,Rifter,2020,100311,Diesel,M,75,MPV,326700
836416424,Ford,Grand C Max,2014,158657,Diesel,M,85,MPV,150000
258304720,Skoda,Octavia,2019,131441,Diesel,M,85,C,325000
828322759,Ford,Transit Custom,2017,151036,Diesel,M,77,V,320700
828323758,Renault,Trafic,2013,177150,Diesel,M,84,B,330000
815324257,Ford,Transit Connect,2016,126929,Diesel,M,74,,254100
625416303,Skoda,Fabia,2015,67509,Benzín,M,66,C,250000
430416788,Toyota,Avensis,2008,284199,Diesel,M,110,C,60000
440416789,Skoda,Superb,2015,183505,Diesel,A,140,S,390000
450416790,Dacia,Duster,2020,54310,Benzín,M,74,SUV,330000
460416792,Ford,Mondeo,2007,309896,Diesel,M,92,C,60000
161415846,Skoda,Octavia,2018,136256,Diesel,M,85,C,299000
470416793,Skoda,Octavia,2003,176411,Benzín,M,75,S,54000
149415643,Volkswagen,Golf,2014,143923,Diesel,M,110,C,250000
774416214,Hyundai,I30,2016,110176,Benzín,M,99,C,219000
529416696,Skoda,Octavia,2014,165547,Diesel,M,77,S,220000
340416778,Bmw,Rada 3,2016,169984,Diesel,M,110,C,315000
350416780,Skoda,Fabia,2011,154609,Benzín,M,63,C,115000
365320213,Volkswagen,New Beetle,1999,226649,Diesel,M,66,H,45000
780323887,Skoda,Octavia,2014,181619,Diesel,M,110,C,230000
687415495,Skoda,Yeti,2013,136229,Diesel,M,81,SUV,200000
789415637,Volkswagen,Touran,2009,173645,Diesel,M,125,MPV,150000
500415779,Skoda,Yeti,2015,152376,Diesel,A,103,SUV,320000
847416526,Volkswagen,Touran,2012,179241,Diesel,A,103,MPV,260000
500416799,Skoda,Fabia,2015,266370,Diesel,M,55,H,85000
510416796,Skoda,Fabia,2020,33031,Benzín,M,70,C,260000
229415651,Renault,Megane,2014,125424,Benzín,M,85,H,160000
829415711,Volkswagen,Golf,2014,141392,Benzín,A,77,C,250000
869415714,Renault,Grand Scenic,2014,137979,Benzín,M,97,MPV,185000
410415769,Skoda,Fabia,2006,163877,Benzín,M,47,H,55000
560416802,Peugeot,5008,2011,186862,Diesel,M,82,MPV,135000
600416806,Mitsubishi,Asx,2015,83534,Benzín,M,86,SUV,269000
620416808,Chevrolet,Captiva,2008,119304,Benzín,A,169,SUV,130000
784303300,Skoda,Fabia,2009,197577,Diesel,M,77,C,92000
455322221,Bmw,X6,2011,248907,Diesel,A,180,SUV,300000
670416813,Peugeot,208,2018,75712,Benzín,M,61,H,180000
780416823,Seat,Toledo,2015,118084,Diesel,M,77,S,170000
345315416,Skoda,Superb,2018,137777,Diesel,A,140,C,405000
506416391,Skoda,Fabia,2015,83720,Benzín,M,63,H,140000
850416831,Hyundai,Ix35,2014,161322,Diesel,A,135,SUV,230000
837295678,Renault,Scenic,2016,74197,Benzín,M,97,MPV,159000
520416797,Skoda,Superb,2019,227081,Diesel,A,140,C,400000
750416820,Skoda,Scala,2020,88290,Benzín,M,110,H,389000
890416835,Skoda,Octavia,2020,205188,Diesel,A,110,C,380000
910416837,Mitsubishi,Asx,2011,130922,Diesel,M,110,SUV,190000
940416840,Citroen,C4 Picasso,2007,284935,Diesel,M,80,MPV,68000
980416844,Skoda,Octavia,2021,130620,Diesel,M,85,S,400000
920319968,Volkswagen,Touran,2016,165258,Benzín,A,110,MPV,360000
740416826,Opel,Astra,2016,119329,Diesel,M,100,C,170000
781416852,Bmw,X1,2019,91257,Diesel,A,110,SUV,560000
710416818,Hyundai,Getz,2007,170912,Benzín,M,71,H,43000
885324264,Skoda,Citigo,2016,51931,Benzín,M,44,H,175000
249415653,Skoda,Rapid,2017,105388,Diesel,M,85,S,265000
498313740,Opel,Meriva,2009,155720,Benzín,M,66,MPV,79000
886298583,Renault,Megane,2011,162047,Benzín,M,96,H,89000
170322893,Citroen,C3,2012,104758,Benzín,M,70,H,150000
430415772,Dacia,Duster,2017,102509,Benzín,M,92,SUV,225000
485416289,Citroen,Jumpy,2021,115240,Diesel,M,88,V,390900
545416295,Peugeot,Expert,2020,61550,Diesel,M,110,V,459800
211416867,Volkswagen,Touareg,2011,279554,Benzín,M,160,SUV,260000
361416881,Fiat,Freemont,2013,161370,Diesel,A,125,SUV,240000
351416880,Skoda,Superb,2002,159192,Benzín,A,142,S,100000
531416899,Volkswagen,Golf,2003,123853,Benzín,M,55,H,60000
784308304,Skoda,Superb,2018,167497,Diesel,A,140,S,405000
720415801,Dacia,Lodgy,2020,150836,Diesel,M,70,MPV,170000
157416457,Skoda,Fabia,2021,97056,Benzín,M,70,C,280000
197416461,Skoda,Scala,2021,94572,Benzín,M,81,H,345000
267416468,Skoda,Scala,2021,85768,Benzín,M,81,H,340000
281416874,Volkswagen,Touran,2005,262267,Diesel,M,103,MPV,69000
471416893,Ford,Mondeo,2009,199579,Diesel,A,103,C,100000
541416900,Ford,Fiesta,2018,167380,Benzín,M,51,H,175000
561416902,Ford,Kuga,2015,152350,Benzín,M,110,SUV,245000
651416911,Peugeot,Partner,2011,199158,Benzín,M,66,,85000
571416904,Skoda,Kodiaq,2019,111077,Diesel,A,110,SUV,650000
661416912,Fiat,Bravo,2008,115636,Benzín,M,66,H,58000
671416913,Toyota,Auris,2010,195630,Diesel,M,66,H,90000
781416848,Seat,Ibiza,2002,103789,Benzín,M,47,H,64000
711416917,Kia,Soul,2012,177906,Benzín,M,93,H,99000
731416919,Skoda,Superb,2011,221991,Benzín,M,118,C,120000
611416910,Ford,Transit Connect,2017,166631,Diesel,M,74,,185000
781416924,Skoda,Fabia,2011,56742,Benzín,M,77,H,160000
821416928,Skoda,Roomster,2012,198194,Benzín,M,63,MPV,110000
871416933,Mazda,3,2013,140467,Benzín,M,77,H,150000
881416934,Skoda,Octavia,2006,221385,Benzín,M,147,C,130000
775281472,Ford,Focus,2013,167844,Benzín,M,110,C,154000
781416845,Skoda,Roomster,2013,280339,Benzín,M,63,MPV,60000
851416930,Mazda,5,2008,194060,Benzín,M,85,MPV,195000
941416940,Chevrolet,Spark,2007,164497,Benzín,M,38,H,20000
811416926,Seat,Ibiza,2011,190125,Benzín,M,77,C,109000
831416929,Seat,Toledo,2014,158152,Benzín,M,63,S,150000
650415794,Volkswagen,Golf,2015,181494,Diesel,M,110,C,300000
537415481,Skoda,Octavia,2018,137957,Diesel,A,85,C,330000
659309860,Skoda,Kodiaq,2024,6095,Diesel,A,142,SUV,1265000
777321652,Ford,Grand C Max,2016,147735,Benzín,M,110,MPV,185000
158416557,Toyota,Corolla,2020,85503,Benzín,M,97,S,343400
535323229,Dacia,Sandero,2014,32609,Benzín,M,66,H,210000
138416555,Skoda,Fabia,2016,135929,Benzín,M,55,C,200000
185416964,Volkswagen,Golf,2012,164040,Benzín,M,77,H,100000
387322614,Peugeot,3008,2018,80572,Benzín,M,96,SUV,350000
477322623,Peugeot,5008,2019,133425,Benzín,M,96,SUV,380000
649323840,Opel,Vivaro,2018,123813,Diesel,M,92,V,326700
165324392,Ford,Transit,2015,56753,Diesel,M,92,V,349700
400415770,Skoda,Octavia,2016,93904,Diesel,M,110,C,310000
248416566,Toyota,Corolla,2020,89910,Benzín,M,97,S,345000
195416965,Citroen,C5,2010,283753,Diesel,M,103,C,60000
784323283,Fiat,Talento,2021,95538,Diesel,M,107,V,450200
629323838,Renault,Trafic,2018,106508,Diesel,M,88,V,349700
669323842,Opel,Vivaro,2018,146501,Diesel,M,70,V,260200
679323844,Renault,Trafic,2019,124953,Diesel,M,70,V,284400
997416541,Skoda,Superb,2015,168358,Diesel,A,88,C,330000
639323839,Opel,Vivaro,2018,66332,Diesel,M,92,V,349700
986312598,Skoda,Superb,2024,8928,Diesel,A,142,S,1219000
621316041,Volkswagen,Scirocco,2009,248248,Benzín,M,147,H,155000
935416129,Skoda,Fabia,2020,132844,Benzín,M,70,C,240000
995416136,Opel,Astra,2018,163656,Benzín,M,92,C,220000
224416158,Nissan,Qashqai,2012,146219,Benzín,M,104,SUV,230000
576416398,Hyundai,I30,2013,202495,Benzín,M,88,C,125000
817416523,Volkswagen,Transporter,2006,225169,Diesel,M,77,VA,150000
491416895,Kia,Ceed,2015,26680,Benzín,M,73,H,240000
395416985,Skoda,Superb,2020,85260,Diesel,A,140,C,740000
415416986,Hyundai,Ix35,2014,149946,Diesel,A,135,SUV,270000
275416973,Kia,Optima,2016,87213,Diesel,A,104,S,349000
515416998,Skoda,Octavia,2016,158709,Diesel,M,81,C,185000
505416997,Skoda,Octavia,2009,224789,Diesel,M,77,C,120000
545417001,Seat,Ateca,2017,129884,Diesel,A,140,SUV,460000
565417004,Skoda,Octavia,2003,222939,Benzín,M,75,C,48000
575417006,Volkswagen,Tiguan,2008,323213,Diesel,M,100,SUV,120000
585417005,Skoda,Fabia,2005,224030,Benzín,M,55,C,45000
605417008,Volvo,V90,2017,128620,Diesel,A,110,SUV,485000
655417013,Skoda,Superb,2017,231200,Diesel,A,110,C,310000
305416976,Chevrolet,Orlando,2011,183918,Benzín,M,104,MPV,100000
662417014,Seat,Ibiza,2009,173287,Benzín,M,63,C,45000
705417018,Volkswagen,Passat,2016,286410,Diesel,A,140,C,259000
715417019,Skoda,Rapid,2013,219979,Diesel,M,77,S,145000
635417011,Toyota,Yaris,2023,14790,Benzín,M,92,H,430000
765417024,Skoda,Octavia,2016,179863,Diesel,M,66,C,220000
441415874,Volkswagen,Golf,2011,151624,Benzín,M,118,H,170000
305415965,Skoda,Fabia,2017,106370,Benzín,M,66,H,245000
137416455,Volkswagen,Polo,2010,123035,Benzín,M,44,H,140000
625324438,Skoda,Octavia,2017,110347,Benzín,M,169,C,450000
865324462,Citroen,C3,2019,79848,Benzín,M,81,H,235000
657415491,Volkswagen,Passat,2015,161200,Diesel,M,110,C,310000
529415681,Peugeot,Rifter,2020,145831,Diesel,M,96,MPV,450000
780415730,Citroen,C3,2020,36274,Benzín,M,81,H,275000
580415787,Ford,Transit,2019,166641,Diesel,M,79,VA,340100
875324464,Peugeot,3008,2018,90266,Benzín,A,121,MPV,400000
955416336,Skoda,Octavia,2014,164663,Benzín,M,63,C,190000
785416953,Skoda,Octavia,2020,113388,Diesel,A,110,C,390000
855417035,Skoda,Fabia,2012,162856,Benzín,M,63,H,90000
905417038,Volkswagen,Passat,2008,256952,Diesel,A,103,C,115000
965417045,Dacia,Logan,2014,176772,,M,55,C,90000
785417047,Citroen,C4 Picasso,2008,130817,Diesel,A,80,MPV,115000
767323653,Jeep,Grand Cherokee,2011,152063,Diesel,A,177,SUV,350000
825417030,Volkswagen,Transporter,2009,172736,Diesel,M,75,V,220000
785417053,Peugeot,508,2012,190512,Diesel,M,103,S,160000
976312591,Skoda,Superb,2024,8950,Diesel,A,195,C,1199000
535323429,Ford,Transit,2017,113121,Diesel,M,96,V,421100
266415354,Renault,Captur,2020,29021,Benzín,M,96,SUV,425000
776416418,Volkswagen,Passat,2016,151730,Diesel,M,110,C,335000
826416421,Dacia,Duster,2011,157668,Benzín,M,77,SUV,160000
916416430,Nissan,Qashqai,2014,83055,Benzín,M,85,SUV,265000
787416449,Ford,Kuga,2015,111296,Benzín,M,110,SUV,280000
307416472,Citroen,Berlingo,2019,151849,Diesel,M,75,MPV,300100
328416573,Peugeot,2008,2019,77436,Benzín,M,96,SUV,250000
975417044,Nissan,X Trail,2017,176520,Diesel,M,130,SUV,320000
105417058,Volkswagen,Passat,2016,183148,Diesel,A,140,C,360000
115417059,Kia,Ceed,2020,68780,Benzín,M,73,H,270000
736416415,Citroen,Ds4,2014,111816,Diesel,M,120,H,190000
816416422,Skoda,Octavia,2006,157735,Benzín,M,75,S,70000
976416438,Skoda,Fabia,2003,199106,Diesel,M,74,H,65000
996416440,Kia,Sportage,2016,110836,Benzín,M,99,SUV,295000
787416443,Skoda,Rapid,2017,95695,Diesel,A,66,H,299000
207416462,Mitsubishi,Outlander,2014,93525,Benzín,M,110,SUV,295000
710415800,Skoda,Octavia,2013,81695,Benzín,M,77,S,240000
781415834,Skoda,Superb,2012,115497,Benzín,M,92,S,190000
856416426,Volkswagen,Golf Plus,2011,119117,Benzín,M,77,H,170000
787416442,Nissan,Qashqai,2013,135690,Benzín,M,86,SUV,200000
155417063,Bmw,Rada 3,2015,278527,Diesel,M,105,C,160000
215417070,Citroen,C4 Picasso,2011,202052,Diesel,A,82,MPV,95000
350319911,Hyundai,Ix35,2012,193078,Diesel,M,100,SUV,173000
305417078,Nissan,Qashqai,2014,127875,Benzín,M,85,SUV,220000
958321771,Bmw,Rada 5,2010,272602,Diesel,A,180,S,210000
205417068,Ford,Tourneo Connect,2020,83125,Diesel,M,88,MPV,480000
335417082,Skoda,Fabia,2010,281061,Diesel,M,55,C,65000
395417087,Skoda,Octavia,2011,218785,Benzín,M,90,C,140000
579323833,Fiat,Tipo,2018,93516,Benzín,M,88,H,260000
405417090,Peugeot,5008,2015,189056,Diesel,M,84,MPV,160000
415417088,Mercedes Benz,Trida C,2011,195497,Diesel,A,125,S,200000
425417089,Opel,Vivaro,2015,137777,Diesel,M,103,B,389000
435417091,Renault,Megane,2007,301828,Diesel,M,63,C,30000
465417094,Opel,Zafira,2012,186202,Diesel,M,121,MPV,169000
786319477,Volkswagen,Transporter,2016,222179,Diesel,M,75,B,387200
455417093,Ford,Fusion,2003,174733,,M,59,H,45000
485417096,Ford,Fusion,2008,140603,Benzín,M,59,H,55000
495417098,Dacia,Logan,2013,125770,Benzín,M,55,S,99000
887276683,Renault,Trafic,2019,143450,Diesel,M,89,V,308600
385416984,Nissan,Note,2006,264195,Diesel,M,50,H,39000
375417085,Skoda,Rapid,2016,91302,Benzín,M,66,H,205000
535417102,Chevrolet,Lacetti,2009,147093,Diesel,M,89,C,55000
595417109,Skoda,Fabia,2016,73528,Benzín,M,66,C,240000
615417110,Bmw,X5,2008,206372,Diesel,A,210,SUV,280000
635417112,Peugeot,208,2019,32831,Benzín,M,61,H,200000
685417116,Citroen,C4 Grand Picasso,2015,235742,Diesel,M,110,MPV,205000
689316843,Ford,Focus,2019,138103,Diesel,A,110,C,343000
695417118,Citroen,Xsara Picasso,2004,172768,Diesel,M,80,MPV,50000
755417125,Volkswagen,Golf,2003,182069,Benzín,M,55,C,50000
575417107,Skoda,Octavia,2021,146785,Diesel,M,85,C,390000
855417135,Hyundai,Santa Fe,2011,147416,Diesel,A,145,SUV,190000
935417143,Volkswagen,Passat,2012,320749,Diesel,A,125,C,130000
785417057,Skoda,Octavia,2018,155918,Diesel,M,85,C,295000
705417119,Kia,Ceed,2013,71401,Benzín,A,99,H,230000
945417144,Skoda,Fabia,2019,178642,Benzín,M,81,C,210000
985417148,Skoda,Octavia,2015,232236,Diesel,A,135,C,250000
995417150,Fiat,Freemont,2011,209537,Diesel,M,125,SUV,175000
784417151,Peugeot,307,2005,138785,Diesel,M,80,H,70000
905417140,Skoda,Octavia,2009,267859,Benzín,M,147,C,125000
745417124,Jeep,Cherokee,2018,143100,Diesel,A,147,SUV,400000
925417142,Volkswagen,Passat,2011,272574,Diesel,A,103,C,135000
955417145,Skoda,Rapid,2016,268329,Diesel,M,85,S,150000
104417161,Skoda,Octavia,2012,276554,Diesel,M,77,S,110000
134417163,Volvo,C30,2008,189835,Diesel,M,100,H,80000
985417048,Toyota,Auris,2013,95684,Benzín,M,97,H,250000
785417054,Ford,Fiesta,2013,131627,Diesel,M,55,H,130000
925416333,Skoda,Fabia,2011,172724,Benzín,M,77,C,105000
975416338,Skoda,Octavia,2009,198299,Benzín,M,147,C,140000
895417139,Renault,Laguna,2007,148245,Diesel,M,110,S,145000
164417166,Jeep,Compass,2018,115049,Diesel,M,88,SUV,330000
264417178,Skoda,Kamiq,2021,84757,Benzín,A,81,SUV,450000
861318062,Ford,Mondeo,2008,265541,Diesel,M,129,C,88000
826323558,Skoda,Octavia,2006,261161,Diesel,M,103,C,69000
975417147,Skoda,Superb,2016,213245,Diesel,A,110,C,348000
344417185,Opel,Mokka,2018,31529,Benzín,M,85,SUV,320000
354417186,Citroen,C4,2013,76869,Benzín,M,70,H,160000
464417199,Peugeot,308,2011,239658,Diesel,M,68,C,70000
144417165,Dacia,Logan,2006,161588,Benzín,M,55,S,50000
324417184,Skoda,Octavia,2005,342391,Diesel,M,103,S,46000
534417206,Skoda,Rapid,2016,108113,Benzín,M,66,H,220000
544417207,Ford,Mondeo,2011,159958,Diesel,M,85,S,125000
584417211,Skoda,Scala,2020,102747,Benzín,M,110,H,330000
594417212,Hyundai,Ix35,2012,168611,Diesel,M,135,SUV,150000
484417201,Mercedes Benz,Glc,2017,163090,Diesel,A,150,SUV,660000
604417213,Volvo,Xc90,2010,248662,Diesel,A,136,SUV,210000
644417217,Renault,Megane,2004,190293,Benzín,M,83,CAB,60000
674417220,Volkswagen,Golf,2019,184373,Diesel,A,135,C,420000
704417223,Seat,Ibiza,2011,138705,Benzín,M,77,H,119000
724417225,Renault,Fluence,2013,67270,Benzín,M,82,S,130000
714417226,Opel,Astra,2005,220562,Diesel,M,74,H,50000
744417228,Skoda,Octavia,2007,258291,Diesel,M,125,S,99000
764417230,Citroen,Berlingo,2010,222938,Diesel,M,80,MPV,110000
184417169,Renault,Megane,2005,160707,Diesel,M,60,C,50000
794417233,Mercedes Benz,Gl,2009,132621,Diesel,A,165,SUV,375000
294309323,Volkswagen,Passat,2018,160997,Diesel,M,88,C,370000
360415765,Opel,Astra,2013,71869,Benzín,M,103,H,210000
440415773,Opel,Astra,2015,95476,Benzín,M,85,C,190000
670415796,Ford,Mondeo,2017,106463,Benzín,A,176,C,390000
911415924,Volkswagen,Touran,2013,197255,Diesel,M,103,MPV,230000
285415961,Volkswagen,Passat,2020,152360,Diesel,M,110,C,450000
184277315,Jeep,Renegade,2015,139589,Diesel,A,103,SUV,320000
756416416,Mini,One,2012,109262,Benzín,M,55,H,150000
786416420,Kia,Sportage,2013,80288,Diesel,M,100,SUV,270000
796416419,Hyundai,Ix35,2013,160124,Diesel,M,135,SUV,215000
866416428,Renault,Espace,2016,87350,Benzín,A,142,MPV,430000
876416427,Ford,Fusion,2010,134360,Benzín,M,55,H,95000
787416451,Nissan,Qashqai,2012,147986,Benzín,M,86,SUV,190000
147416456,Opel,Adam,2015,94482,Benzín,M,74,H,195000
187416460,Opel,Astra,2015,129630,Benzín,M,103,C,190000
867416528,Ford,Fiesta,2018,76244,Benzín,M,74,H,290000
686416409,Ford,Fiesta,2021,61179,Benzín,M,70,H,295000
696416410,Skoda,Octavia,2012,195855,Benzín,M,77,C,115000
944417248,Audi,A5,2009,171755,Diesel,M,125,CPE,195000
155417271,Ford,Mondeo,2012,251804,Diesel,A,120,S,125000
127415440,Peugeot,2008,2021,71277,Benzín,M,96,SUV,380000
197415447,Peugeot,2008,2020,49803,Benzín,M,96,SUV,400000
679415696,Volkswagen,Golf,2008,128379,Benzín,M,59,H,140000
929415721,Opel,Crossland,2022,37391,Benzín,M,81,SUV,350000
959415724,Peugeot,3008,2019,75763,Benzín,M,96,MPV,360000
785415941,Honda,Civic,2011,163960,Benzín,M,103,H,165000
235415958,Volkswagen,Sportsvan,2016,77162,Benzín,M,92,MPV,360000
255415960,Skoda,Fabia,2018,159428,Benzín,M,55,C,180000
295415964,Volkswagen,Polo,2017,116689,Benzín,M,70,H,300000
315415966,Volkswagen,Golf,2015,78479,Benzín,M,81,H,290000
365415970,Ford,Transit,2019,165733,Diesel,M,77,V,369100
135417268,Renault,Clio,2008,79333,Benzín,M,74,C,75000
215417278,Renault,Scenic,2010,318000,Diesel,M,96,MPV,60000
235417279,Opel,Meriva,2004,164657,Benzín,M,66,MPV,50000
941296090,Volkswagen,Passat,2015,151571,Diesel,A,176,C,410000
265417283,Bmw,X1,2013,142979,Diesel,A,105,SUV,250000
815289477,Hyundai,Ix35,2013,134318,Diesel,A,135,SUV,310000
664298359,Volkswagen,Multivan,2008,206618,Diesel,M,75,B,360000
785321380,Bmw,Rada 3,2012,181533,Diesel,M,85,C,170000
399323815,Peugeot,208,2018,70284,Benzín,M,81,H,245000
965324472,Peugeot,3008,2013,122230,Diesel,M,110,MPV,200000
788415606,Ford,Focus,2009,154140,,M,107,H,130000
305417287,Citroen,C5,2005,208080,Diesel,M,100,C,49000
365417292,Ford,Focus,2010,187150,Benzín,M,74,H,80000
395417296,Seat,Alhambra,2007,221412,Diesel,M,103,MPV,119000
154417164,Volkswagen,Polo,2016,181486,Diesel,M,66,H,170000
